# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.6888670748085912,2.6307176767582776,1.0018953571822884,-49.71292084823058,0.9924223311127636,-0.891990710268886,1.015329358080201,113.47573556609083,57.41521758998349,135.4463014595757
 1.6969140913658785,2.6359133141864377,0.9958653316603172,-49.250899641643734,0.9858609584009133,-0.8153795465859268,1.028889330246939,114.56567419655936,57.808126323652786,133.4962873173964
 1.7050495942144066,2.641182148660064,0.9898509004284148,-48.780601465269584,0.9798132155127848,-0.7433766542436425,1.041629843648203,115.65173362229797,58.17538359252126,131.59994638895378
 1.713271548320963,2.6465258024661766,0.9838528330471599,-48.30228613124056,0.9742591973567153,-0.6755107221579508,1.0535398593546164,116.73374234193324,58.51715674743485,129.75385822319558
 1.7215779460386955,2.6519458978917974,0.977871899077132,-47.816219353985474,0.9691809475191238,-0.6113660831277694,1.0646093201886537,117.81152949374537,58.83360280905517,127.95488026246484
 1.7299668045699357,2.657444057223945,0.9719088680789101,-47.322672583137134,0.9645622511120431,-0.5505750740557402,1.0748292510230344,118.88492488264896,59.12487223686895,126.20011788206703
 1.7384361637302714,2.663021902749642,0.9659645096130733,-46.821922804854125,0.9603884531991662,-0.49281153790523635,1.0841918548550487,119.9537590070689,59.391112398976986,124.48689812980552
 1.7469840839903472,2.668681056755907,0.9600395932402004,-46.314252311910465,0.956646298776186,-0.43778536873564944,1.0926906045770137,121.01786308570665,59.632470822773065,122.81274664568369
 1.7556086447742685,2.674423141529762,0.9541348885208711,-45.79994844260405,0.9533237916784235,-0.3852378319318744,1.100320328601084,122.07706908419267,59.84909817064887,121.1753673240219
 1.7643079429955786,2.6802497793582267,0.948251165015664,-45.279303289341115,0.9504100694299947,-0.33493762074867484,1.1070772903997208,123.13120974162113,60.041151014553485,119.5726243456608
 1.7730800918137635,2.686162592528323,0.9423891922851586,-44.752613377426336,0.9478952922462718,-0.2866774419637925,1.1129592602657052,124.18011859696219,60.20879434917012,118.00252627270925
 1.7819232195954056,2.6921632033270693,0.9365497398899337,-44.220179315418015,0.9457705440463431,-0.24027111813758587,1.1179655792037007,125.22363001534833,60.35220391971711,116.4632119436077
 1.7908354690650836,2.6982532340414886,0.9307335773905687,-43.68230541804061,0.9440277442799303,-0.19555105277767093,1.1220972133738818,126.26157921422976,60.471568292094766,114.9529379362657
 1.799814996632602,2.7044343069585994,0.9249414743476427,-43.13929930351068,0.9426595687665733,-0.15236609087387717,1.125356799538029,127.29380228939569,60.567090740981165,113.47006740881807
 1.8088599718837688,2.7107080443654237,0.9191742003217346,-42.591471466723334,0.9416593789359472,-0.11057960943531468,1.1277486796976863,128.32013624085667,60.638990893567836,112.01306016042187
 1.8179685772219873,2.7170760685489816,0.9134325248734237,-42.03913483056599,0.9410211580912083,-0.07006789964441243,1.1292789253988085,129.34041899858408,60.68750617717658,110.58046375274292
 1.8271390076497922,2.723540001796293,0.9077172175632892,-41.48260427733122,0.940739453995292,-0.030718743044186234,1.129955351008897,130.354489448103,60.712893047948285,109.17090558464498
 1.8363694706786957,2.73010146639438,0.9020290479519099,-40.92219616267436,0.9408093271703394,0.007569845069371759,1.129787515436169,131.362187455934,60.715428004053905,107.7830858044076
 1.8456581863568016,2.7367620846302616,0.8963687855998652,-40.3582278146702,0.941226304024873,0.04489068984169811,1.1287867127780553,132.36335389488002,60.6954083998237,106.41577096864623
 1.8550033874038105,2.743523478790959,0.8907372000677342,-39.79101702054353,0.941986334561904,0.08132843083929725,1.1269659511771388,133.35783066915448,60.65315304637126,105.06778836727676
 1.8644033194433,2.7503872711634934,0.8851350609160957,-39.22088150392688,0.9430857539008867,0.11696034975189318,1.1243399207067422,134.34546073934635,60.589002612150814,103.73802094032767
 1.8738562413226976,2.7573550840348844,0.8795631377055294,-38.64813839548361,0.9445212474433683,0.15185712532018922,1.1209249499456901,135.32608814721857,60.50331982916334,102.42540272788557
 1.8833604255112955,2.764428539692153,0.8740221999966139,-38.07310369980559,0.9462898191420683,0.18608348319067552,1.1167389520362505,136.2995580403357,60.39648950520104,101.12891479569359
 1.8929141585670977,2.77160926042232,0.8685130173499287,-37.496091761565346,0.9483887626928365,0.21969878564833673,1.111801360382758,137.26571669651673,60.26891834882096,99.84758158592822
 1.90251574166371,2.7788988685124054,0.8630363593260528,-36.9174147338962,0.9508156351998535,0.25275753827233716,1.1061330549893158,138.2244115481098,60.12103462364516,98.5804676514511
 1.9121634911685836,2.78629898624943,0.857592995485565,-36.33738205187343,0.9535682332682692,0.28530986081523557,1.099756279658582,139.1754912060843,59.95328762940414,97.32667473858854
 1.92185573926384,2.7938112359204146,0.8521836953890447,-35.75629991404298,0.956644571170866,0.31740189400459073,1.092694551162534,140.11880548393702,59.76614702454827,96.0853391749658
 1.9315908346020358,2.80143723981238,0.8468092285970712,-35.174470774762376,0.9600428608631089,0.349076159419787,1.084972561322511,141.0542054214082,59.560102001090655,94.85562953711104
 1.9413671429890167,2.809178620212346,0.8414703646702234,-34.59219285003968,0.9637614938041748,0.3803718943663859,1.07661607263207,141.9815433080042,59.33566032847091,93.63674457366072
 1.951183048085925,2.817036999407334,0.8361678731690804,-34.009759639393025,0.9677990243797335,0.4113253475556225,1.0676518085322835,142.9006727063227,59.09334726078565,92.4279113489186
 1.961036952123807,2.825013999684364,0.8309025236542213,-33.427459466208006,0.9721541546279051,0.44197002847083455,1.0581073397189766,143.8114484751768,58.833704344310306,91.22838359218721
 1.9709272766238133,2.8331112433304564,0.8256750856862254,-32.84557503870534,0.9768257204690074,0.47233696337256437,1.0480109668039221,144.7137267925146,58.557288119987824,90.03744023216419
